project,timestamp,commit_sha,commit_timestamp,commit_message,algorithm,passed,failed,skipped,xfailed,xpassed,errors,time,coverage,type_project,time_instrumentation,time_create_monitor,test_duration,post_run_time,end_to_end_time,total_violations_count,total_violations,unique_violations_count,unique_violations,violations_by_location,violations_by_test,total_monitors,monitors,total_events,events
observers,20251229_105823,3831addb1185d22f50ccc41c94f36a37880cdd59,1732551644,use temp / isolated directory for dataset store,dylin,x,x,x,x,x,x,x,x,dylin,x,0.0,x,x,x,,,,,,,,,,
observers,20251229_105823,cd3a6809141e8cab84acc34f17dc0d035ba71b91,1732579697,update ollama example to work even if there is no openai api key present,original,x,x,x,x,x,x,x,x,original,0.0,0.0,0.6139576435089111,0.0,0.6139576435089111,,,,,,,,,,
observers,20251229_105823,cd3a6809141e8cab84acc34f17dc0d035ba71b91,1732579697,update ollama example to work even if there is no openai api key present,pymop,x,x,x,x,x,x,x,x,pymop,0.2177119255065918,0.7029824256896973,3.341597318649292,0.0,4.262291669845581,270,KeyInList=270,3,KeyInList=3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,,37,CreateWidgetOnSameFrameCanvas=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>PyDocs_UselessIterTee=1<>KeyInList=2<>NLTK_NonterminalSymbolMutability=16<>socket_socket_settimeout=1<>File_MustClose=8<>Pydocs_UselessFileOpen=5,308,KeyInList=list_contains=270<>NLTK_NonterminalSymbolMutability=nonterminal_created=16<>File_MustClose=open=5<>File_MustClose=close=4<>File_MustClose=end=3<>Pydocs_UselessFileOpen=open=5<>Pydocs_UselessFileOpen=write=5
observers,20251229_105823,cd3a6809141e8cab84acc34f17dc0d035ba71b91,1732579697,update ollama example to work even if there is no openai api key present,dylin,x,x,x,x,x,x,x,x,dylin,x,0.0,x,x,x,,,,,,,,,,
observers,20251229_105823,840b857e3cb6ccbe7d766b9156a6c96e660a9356,1732611348,fix comment in examples,original,x,x,x,x,x,x,x,x,original,0.0,0.0,0.5929441452026367,0.0,0.5929441452026367,,,,,,,,,,
observers,20251229_105823,840b857e3cb6ccbe7d766b9156a6c96e660a9356,1732611348,fix comment in examples,pymop,x,x,x,x,x,x,x,x,pymop,0.17354035377502441,0.6328635215759277,2.333911418914795,0.0,3.140315294265747,270,KeyInList=270,3,KeyInList=3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,,37,CreateWidgetOnSameFrameCanvas=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>PyDocs_UselessIterTee=1<>KeyInList=2<>NLTK_NonterminalSymbolMutability=16<>socket_socket_settimeout=1<>File_MustClose=8<>Pydocs_UselessFileOpen=5,308,KeyInList=list_contains=270<>NLTK_NonterminalSymbolMutability=nonterminal_created=16<>File_MustClose=open=5<>File_MustClose=close=4<>File_MustClose=end=3<>Pydocs_UselessFileOpen=open=5<>Pydocs_UselessFileOpen=write=5
observers,20251229_105823,840b857e3cb6ccbe7d766b9156a6c96e660a9356,1732611348,fix comment in examples,dylin,x,x,x,x,x,x,x,x,dylin,x,0.0,x,x,x,,,,,,,,,,
observers,20251229_105823,57f0f066834eddeaf5845828c0b6e692f1e02af8,1732611714,lint,original,3,1,0,0,0,0,1.55,39.89,original,0.0,0.0,2.151838779449463,0.0,2.151838779449463,,,,,,,,,,
observers,20251229_105823,57f0f066834eddeaf5845828c0b6e692f1e02af8,1732611714,lint,pymop,3,1,0,0,0,0,0.81,39.89,pymop,0.17348170280456543,0.6313977241516113,2.894838333129883,0.0,3.6997177600860596,496,KeyInList=496,5,KeyInList=5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=33;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30;KeyInList:/usr/lib/python3.12/enum.py:444=173;KeyInList:/usr/lib/python3.12/typing.py:1862=4,"KeyInList:/usr/lib/python3.12/logging/__init__.py:1708={'tests/test_dataset_store.py::test_temp_dir_cleanup', 'tests/test_dataset_store.py::test_custom_folder_path', 'tests/test_dataset_store.py::test_temp_dir_creation', 'tests/test_dataset_store.py::test_folder_path_defaults_to_temp_dir'};KeyInList:/usr/lib/python3.12/logging/__init__.py:1719={'tests/test_dataset_store.py::test_temp_dir_cleanup', 'tests/test_dataset_store.py::test_custom_folder_path', 'tests/test_dataset_store.py::test_temp_dir_creation', 'tests/test_dataset_store.py::test_folder_path_defaults_to_temp_dir'}",67,CreateWidgetOnSameFrameCanvas=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>PyDocs_UselessIterTee=1<>KeyInList=26<>NLTK_NonterminalSymbolMutability=16<>socket_socket_settimeout=1<>File_MustClose=12<>Pydocs_UselessFileOpen=7,544,KeyInList=list_contains=496<>NLTK_NonterminalSymbolMutability=nonterminal_created=16<>File_MustClose=open=7<>File_MustClose=close=6<>File_MustClose=end=5<>Pydocs_UselessFileOpen=open=7<>Pydocs_UselessFileOpen=write=7
observers,20251229_105823,57f0f066834eddeaf5845828c0b6e692f1e02af8,1732611714,lint,dylin,3,1,0,0,0,0,5.00,39.89,dylin,9.629761934280396,0.0,6.991398334503174,0.39585208892822266,17.017012357711792,0,,0,,,,,,,
